1436616728.553606000	1016	10.240.16.251	10.61.22.158	80	1299	2990724020	88896980	0x00000018	1
1436616728.553617000	705	10.240.16.251	10.61.22.158	80	1299	2990716720	88896980	0x00000010	1460
1436616728.553620000	705	10.240.16.251	10.61.22.158	80	1299	2990718180	88896980	0x00000010	1460
1436616728.553623000	705	10.240.16.251	10.61.22.158	80	1299	2990719640	88896980	0x00000010	1460
1436616728.553626000	705	10.240.16.251	10.61.22.158	80	1299	2990721100	88896980	0x00000010	1460
1436616728.553629000	705	10.240.16.251	10.61.22.158	80	1299	2990722560	88896980	0x00000010	1460
1436616728.553631000	705	10.240.16.251	10.61.22.158	80	1299	2990724020	88896980	0x00000018	1
1436616728.569975000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990719640	0x00000010	0
1436616728.569982000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990719640	0x00000010	0
1436616728.570506000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990721100	0x00000010	0
1436616728.570510000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990721100	0x00000010	0
1436616728.570538000	1016	10.240.16.251	10.61.22.158	80	1299	2990724021	88896980	0x00000010	1460
1436616728.570542000	1016	10.240.16.251	10.61.22.158	80	1299	2990725481	88896980	0x00000010	1460
1436616728.570545000	1016	10.240.16.251	10.61.22.158	80	1299	2990726941	88896980	0x00000010	1460
1436616728.570548000	1016	10.240.16.251	10.61.22.158	80	1299	2990728401	88896980	0x00000018	1460
1436616728.570558000	705	10.240.16.251	10.61.22.158	80	1299	2990724021	88896980	0x00000010	1460
1436616728.570561000	705	10.240.16.251	10.61.22.158	80	1299	2990725481	88896980	0x00000010	1460
1436616728.570564000	705	10.240.16.251	10.61.22.158	80	1299	2990726941	88896980	0x00000010	1460
1436616728.570567000	705	10.240.16.251	10.61.22.158	80	1299	2990728401	88896980	0x00000018	1460
1436616728.570863000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990724021	0x00000010	0
1436616728.570922000	705	10.240.16.251	10.61.22.158	80	1299	2990729861	88896980	0x00000010	1460
1436616728.570925000	705	10.240.16.251	10.61.22.158	80	1299	2990731321	88896980	0x00000018	1460
1436616728.570907000	1016	10.240.16.251	10.61.22.158	80	1299	2990729861	88896980	0x00000010	1460
1436616728.570912000	1016	10.240.16.251	10.61.22.158	80	1299	2990731321	88896980	0x00000018	1460
1436616728.570920000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990724021	0x00000010	0
1436616728.571460000	1016	10.240.16.251	10.61.22.158	80	1299	2990732781	88896980	0x00000010	1460
1436616728.571464000	1016	10.240.16.251	10.61.22.158	80	1299	2990734241	88896980	0x00000010	1460
1436616728.571467000	1016	10.240.16.251	10.61.22.158	80	1299	2990735701	88896980	0x00000010	1460
1436616728.571470000	1016	10.240.16.251	10.61.22.158	80	1299	2990737161	88896980	0x00000018	1460
1436616728.571476000	705	10.240.16.251	10.61.22.158	80	1299	2990732781	88896980	0x00000010	1460
1436616728.571479000	705	10.240.16.251	10.61.22.158	80	1299	2990734241	88896980	0x00000010	1460
1436616728.571481000	705	10.240.16.251	10.61.22.158	80	1299	2990735701	88896980	0x00000010	1460
1436616728.571484000	705	10.240.16.251	10.61.22.158	80	1299	2990737161	88896980	0x00000018	1460
1436616728.591947000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990726941	0x00000010	0
1436616728.591979000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990726941	0x00000010	0
1436616728.592535000	1016	10.240.16.251	10.61.22.158	80	1299	2990738621	88896980	0x00000010	1460
1436616728.592539000	1016	10.240.16.251	10.61.22.158	80	1299	2990740081	88896980	0x00000010	1460
1436616728.592542000	1016	10.240.16.251	10.61.22.158	80	1299	2990741541	88896980	0x00000010	1460
1436616728.592545000	1016	10.240.16.251	10.61.22.158	80	1299	2990743001	88896980	0x00000018	1460
1436616728.592548000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990729861	0x00000010	0
1436616728.592565000	705	10.240.16.251	10.61.22.158	80	1299	2990738621	88896980	0x00000010	1460
1436616728.592568000	705	10.240.16.251	10.61.22.158	80	1299	2990740081	88896980	0x00000010	1460
1436616728.592571000	705	10.240.16.251	10.61.22.158	80	1299	2990741541	88896980	0x00000010	1460
1436616728.592573000	705	10.240.16.251	10.61.22.158	80	1299	2990743001	88896980	0x00000018	1460
1436616728.592576000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990729861	0x00000010	0
1436616728.593110000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990732781	0x00000010	0
1436616728.593115000	1016	10.240.16.251	10.61.22.158	80	1299	2990744461	88896980	0x00000010	1460
1436616728.593118000	1016	10.240.16.251	10.61.22.158	80	1299	2990745921	88896980	0x00000018	449
1436616728.593123000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990732781	0x00000010	0
1436616728.593127000	705	10.240.16.251	10.61.22.158	80	1299	2990744461	88896980	0x00000010	1460
1436616728.593130000	705	10.240.16.251	10.61.22.158	80	1299	2990745921	88896980	0x00000018	449
1436616728.594285000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990738621	0x00000010	0
1436616728.594318000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990738621	0x00000010	0
1436616728.618183000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990743001	0x00000010	0
1436616728.618188000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990743001	0x00000010	0
1436616728.619518000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990746370	0x00000010	0
1436616728.619513000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990746370	0x00000010	0
1436616729.766689000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990746370	0x00000010	0
1436616729.766703000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990746370	0x00000010	0
1436616744.060709000	1016	10.240.16.251	10.61.22.158	80	1299	2990746370	88896980	0x00000011	0
1436616744.078117000	705	10.240.16.251	10.61.22.158	80	1299	2990746370	88896980	0x00000011	0
1436616744.148483000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990746371	0x00000010	0
1436616744.232993000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990746371	0x00000010	0
1436616751.178381000	705	10.61.22.158	10.240.16.251	1299	80	88896980	2990746371	0x00000018	1290
1436616751.178761000	705	10.240.16.251	10.61.22.158	80	1299	2990746371	88898270	0x00000010	0
1436616751.178392000	1016	10.61.22.158	10.240.16.251	1299	80	88896980	2990746371	0x00000018	1290
1436616751.178753000	1016	10.240.16.251	10.61.22.158	80	1299	2990746371	88898270	0x00000010	0
1436616751.610963000	705	10.61.22.158	10.240.16.251	1299	80	88898270	2990746371	0x00000011	0
1436616751.627446000	1016	10.61.22.158	10.240.16.251	1299	80	88898270	2990746371	0x00000011	0
1436616751.627965000	1016	10.240.16.251	10.61.22.158	80	1299	2990746371	88898271	0x00000010	0
1436616751.645059000	705	10.240.16.251	10.61.22.158	80	1299	2990746371	88898271	0x00000010	0
1436616767.470712000	705	10.61.22.173	10.240.16.251	2090	80	822156717	0	0x00000002	0
1436616767.506884000	1016	10.61.22.173	10.240.16.251	2090	80	822156717	0	0x00000002	0
1436616767.507458000	1016	10.240.16.251	10.61.22.173	80	2090	2960319650	822156718	0x00000012	0
1436616767.528933000	705	10.240.16.251	10.61.22.173	80	2090	2960319650	822156718	0x00000012	0
1436616767.684644000	705	10.61.22.173	10.240.16.251	2090	80	822156718	2960319651	0x00000010	0
1436616767.708013000	1016	10.61.22.173	10.240.16.251	2090	80	822156718	2960319651	0x00000010	0
1436616769.190924000	1016	10.61.22.173	10.240.16.251	2090	80	822158356	2960321070	0x00000010	0
1436616769.190903000	705	10.61.22.173	10.240.16.251	2090	80	822158356	2960321070	0x00000010	0
1436616769.956874000	705	10.61.22.167	10.240.16.251	4127	80	3650981896	0	0x00000002	0
1436616769.991267000	1016	10.61.22.167	10.240.16.251	4127	80	3650981896	0	0x00000002	0
1436616769.991828000	1016	10.240.16.251	10.61.22.167	80	4127	3011588068	3650981897	0x00000012	0
1436616770.065216000	705	10.240.16.251	10.61.22.167	80	4127	3011588068	3650981897	0x00000012	0
1436616770.207368000	705	10.61.22.167	10.240.16.251	4127	80	3650981897	3011588069	0x00000010	0
1436616770.249654000	1016	10.61.22.167	10.240.16.251	4127	80	3650981897	3011588069	0x00000010	0
1436616770.333584000	705	10.61.22.167	10.240.16.251	4127	80	3650981897	3011588069	0x00000010	1460
1436616770.333594000	705	10.61.22.167	10.240.16.251	4127	80	3650983357	3011588069	0x00000018	178
1436616770.333605000	1016	10.61.22.167	10.240.16.251	4127	80	3650981897	3011588069	0x00000010	1460
1436616770.333608000	1016	10.61.22.167	10.240.16.251	4127	80	3650983357	3011588069	0x00000018	178
1436616770.337967000	1016	10.240.16.251	10.61.22.167	80	4127	3011588069	3650983535	0x00000010	0
1436616770.337976000	705	10.240.16.251	10.61.22.167	80	4127	3011588069	3650983535	0x00000010	0
1436616770.339540000	1016	10.240.16.251	10.61.22.167	80	4127	3011588069	3650983535	0x00000018	1419
1436616770.339551000	705	10.240.16.251	10.61.22.167	80	4127	3011588069	3650983535	0x00000018	1419
1436616770.662963000	1016	10.61.22.167	10.240.16.251	4127	80	3650983535	3011589488	0x00000010	1460
1436616770.662966000	1016	10.61.22.167	10.240.16.251	4127	80	3650984995	3011589488	0x00000018	201
1436616770.662951000	705	10.61.22.167	10.240.16.251	4127	80	3650983535	3011589488	0x00000010	1460
1436616770.662955000	705	10.61.22.167	10.240.16.251	4127	80	3650984995	3011589488	0x00000018	201
1436616770.663318000	705	10.240.16.251	10.61.22.167	80	4127	3011589488	3650984995	0x00000010	0
1436616770.663321000	705	10.240.16.251	10.61.22.167	80	4127	3011589488	3650985196	0x00000010	0
1436616770.663298000	1016	10.240.16.251	10.61.22.167	80	4127	3011589488	3650984995	0x00000010	0
1436616770.663302000	1016	10.240.16.251	10.61.22.167	80	4127	3011589488	3650985196	0x00000010	0
1436616770.664535000	1016	10.240.16.251	10.61.22.167	80	4127	3011589488	3650985196	0x00000018	395
1436616770.664540000	705	10.240.16.251	10.61.22.167	80	4127	3011589488	3650985196	0x00000018	395
1436616770.845310000	705	10.61.22.173	10.240.16.251	2090	80	822158356	2960321070	0x00000010	1460
1436616770.845314000	705	10.61.22.173	10.240.16.251	2090	80	822159816	2960321070	0x00000018	201
1436616770.845318000	1016	10.61.22.173	10.240.16.251	2090	80	822158356	2960321070	0x00000010	1460
1436616770.845321000	1016	10.61.22.173	10.240.16.251	2090	80	822159816	2960321070	0x00000018	201
1436616770.845648000	1016	10.240.16.251	10.61.22.173	80	2090	2960321070	822160017	0x00000010	0
1436616770.845657000	705	10.240.16.251	10.61.22.173	80	2090	2960321070	822160017	0x00000010	0
1436616770.847026000	1016	10.240.16.251	10.61.22.173	80	2090	2960321070	822160017	0x00000018	395
1436616770.847036000	705	10.240.16.251	10.61.22.173	80	2090	2960321070	822160017	0x00000018	395
1436616770.881294000	705	10.61.22.167	10.240.16.251	4127	80	3650985196	3011589883	0x00000010	1460
1436616770.881299000	705	10.61.22.167	10.240.16.251	4127	80	3650986656	3011589883	0x00000018	403
1436616770.881312000	1016	10.61.22.167	10.240.16.251	4127	80	3650985196	3011589883	0x00000010	1460
1436616770.881316000	1016	10.61.22.167	10.240.16.251	4127	80	3650986656	3011589883	0x00000018	403
1436616770.881628000	1016	10.240.16.251	10.61.22.167	80	4127	3011589883	3650986656	0x00000010	0
1436616770.881632000	1016	10.240.16.251	10.61.22.167	80	4127	3011589883	3650987059	0x00000010	0
1436616770.881640000	705	10.240.16.251	10.61.22.167	80	4127	3011589883	3650986656	0x00000010	0
1436616770.881642000	705	10.240.16.251	10.61.22.167	80	4127	3011589883	3650987059	0x00000010	0
1436616770.883391000	1016	10.240.16.251	10.61.22.167	80	4127	3011589883	3650987059	0x00000018	208
1436616770.883399000	705	10.240.16.251	10.61.22.167	80	4127	3011589883	3650987059	0x00000018	208
1436616771.143443000	1016	10.61.22.167	10.240.16.251	4127	80	3650987059	3011590091	0x00000010	0
1436616771.143422000	705	10.61.22.167	10.240.16.251	4127	80	3650987059	3011590091	0x00000010	0
1436616771.160213000	705	10.61.22.173	10.240.16.251	2090	80	822160017	2960321465	0x00000010	0
1436616771.160225000	1016	10.61.22.173	10.240.16.251	2090	80	822160017	2960321465	0x00000010	0
1436616772.071143000	705	10.61.22.158	10.240.16.251	2061	80	755833971	0	0x00000002	0
1436616772.089456000	1016	10.61.22.158	10.240.16.251	2061	80	755833971	0	0x00000002	0
1436616772.089726000	1016	10.240.16.251	10.61.22.158	80	2061	3002132603	755833972	0x00000012	0
1436616772.091203000	705	10.240.16.251	10.61.22.158	80	2061	3002132603	755833972	0x00000012	0
1436616772.795075000	705	10.61.22.167	10.240.16.251	4127	80	3650987059	3011590091	0x00000010	1460
1436616772.795080000	705	10.61.22.167	10.240.16.251	4127	80	3650988519	3011590091	0x00000018	1004
1436616772.795090000	1016	10.61.22.167	10.240.16.251	4127	80	3650987059	3011590091	0x00000010	1460
1436616772.795093000	1016	10.61.22.167	10.240.16.251	4127	80	3650988519	3011590091	0x00000018	1004
1436616772.795535000	1016	10.240.16.251	10.61.22.167	80	4127	3011590091	3650989523	0x00000010	0
1436616772.795547000	705	10.240.16.251	10.61.22.167	80	4127	3011590091	3650989523	0x00000010	0
1436616772.798110000	705	10.240.16.251	10.61.22.167	80	4127	3011590091	3650989523	0x00000018	208
1436616772.798097000	1016	10.240.16.251	10.61.22.167	80	4127	3011590091	3650989523	0x00000018	208
1436616773.187382000	705	10.61.22.167	10.240.16.251	4127	80	3650989523	3011590299	0x00000010	1460
1436616773.187386000	705	10.61.22.167	10.240.16.251	4127	80	3650990983	3011590299	0x00000018	213
1436616773.187402000	1016	10.61.22.167	10.240.16.251	4127	80	3650989523	3011590299	0x00000010	1460
1436616773.187406000	1016	10.61.22.167	10.240.16.251	4127	80	3650990983	3011590299	0x00000018	213
1436616773.187922000	1016	10.240.16.251	10.61.22.167	80	4127	3011590299	3650990983	0x00000010	0
1436616773.187926000	1016	10.240.16.251	10.61.22.167	80	4127	3011590299	3650991196	0x00000010	0
1436616773.187936000	705	10.240.16.251	10.61.22.167	80	4127	3011590299	3650990983	0x00000010	0
1436616773.187938000	705	10.240.16.251	10.61.22.167	80	4127	3011590299	3650991196	0x00000010	0
1436616773.188936000	1016	10.240.16.251	10.61.22.167	80	4127	3011590299	3650991196	0x00000018	572
1436616773.188952000	705	10.240.16.251	10.61.22.167	80	4127	3011590299	3650991196	0x00000018	572
1436616773.546541000	705	10.61.22.167	10.240.16.251	4127	80	3650991196	3011590871	0x00000010	0
1436616773.546566000	1016	10.61.22.167	10.240.16.251	4127	80	3650991196	3011590871	0x00000010	0
1436616773.593736000	705	10.61.22.167	10.240.16.251	4127	80	3650991196	3011590871	0x00000011	0
1436616773.699063000	1016	10.61.22.167	10.240.16.251	4127	80	3650991196	3011590871	0x00000011	0
1436616773.699668000	1016	10.240.16.251	10.61.22.167	80	4127	3011590871	3650991197	0x00000010	0
1436616773.700012000	1016	10.240.16.251	10.61.22.167	80	4127	3011590871	3650991197	0x00000011	0
1436616773.738900000	705	10.61.22.173	10.240.16.251	2090	80	822160017	2960321465	0x00000010	1460
1436616773.738909000	705	10.61.22.173	10.240.16.251	2090	80	822161477	2960321465	0x00000018	403
1436616773.738916000	1016	10.61.22.173	10.240.16.251	2090	80	822160017	2960321465	0x00000010	1460
1436616773.738920000	1016	10.61.22.173	10.240.16.251	2090	80	822161477	2960321465	0x00000018	403
1436616773.739404000	1016	10.240.16.251	10.61.22.173	80	2090	2960321465	822161880	0x00000010	0
1436616773.739417000	705	10.240.16.251	10.61.22.173	80	2090	2960321465	822161880	0x00000010	0
1436616773.744223000	1016	10.240.16.251	10.61.22.173	80	2090	2960321465	822161880	0x00000018	208
1436616773.744245000	705	10.240.16.251	10.61.22.173	80	2090	2960321465	822161880	0x00000018	208
1436616773.755178000	705	10.240.16.251	10.61.22.167	80	4127	3011590871	3650991197	0x00000010	0
1436616773.832822000	705	10.240.16.251	10.61.22.167	80	4127	3011590871	3650991197	0x00000011	0
1436616773.958119000	705	10.61.22.167	10.240.16.251	4127	80	3650991197	3011590872	0x00000010	0
1436616773.991630000	1016	10.61.22.167	10.240.16.251	4127	80	3650991197	3011590872	0x00000010	0
1436616774.019422000	705	10.61.22.173	10.240.16.251	2090	80	822161880	2960321673	0x00000010	0
1436616774.019437000	1016	10.61.22.173	10.240.16.251	2090	80	822161880	2960321673	0x00000010	0
1436616774.553201000	705	10.61.22.173	10.240.16.251	2219	80	2039036538	0	0x00000002	0
1436616774.565516000	1016	10.61.22.173	10.240.16.251	2219	80	2039036538	0	0x00000002	0
1436616774.565848000	1016	10.240.16.251	10.61.22.173	80	2219	3019527220	2039036539	0x00000012	0
1436616774.623621000	705	10.240.16.251	10.61.22.173	80	2219	3019527220	2039036539	0x00000012	0
1436616774.766203000	705	10.61.22.173	10.240.16.251	2219	80	2039036539	3019527221	0x00000010	0
1436616774.800908000	1016	10.61.22.173	10.240.16.251	2219	80	2039036539	3019527221	0x00000010	0
1436616775.031639000	705	10.61.22.158	10.240.16.251	2061	80	755833971	0	0x00000002	0
1436616775.031645000	1016	10.61.22.158	10.240.16.251	2061	80	755833971	0	0x00000002	0
1436616775.089690000	1016	10.240.16.251	10.61.22.158	80	2061	3002132603	755833972	0x00000012	0
1436616775.089695000	705	10.240.16.251	10.61.22.158	80	2061	3002132603	755833972	0x00000012	0
1436616775.217275000	705	10.61.22.158	10.240.16.251	2061	80	755833972	3002132604	0x00000010	0
1436616775.270633000	1016	10.61.22.158	10.240.16.251	2061	80	755833972	3002132604	0x00000010	0
1436616776.004022000	705	10.61.22.173	10.240.16.251	2219	80	2039036539	3019527221	0x00000010	1460
1436616776.004025000	705	10.61.22.173	10.240.16.251	2219	80	2039037999	3019527221	0x00000018	216
1436616776.004030000	1016	10.61.22.173	10.240.16.251	2219	80	2039036539	3019527221	0x00000010	1460
1436616776.004033000	1016	10.61.22.173	10.240.16.251	2219	80	2039037999	3019527221	0x00000018	216
1436616776.004575000	1016	10.240.16.251	10.61.22.173	80	2219	3019527221	2039038215	0x00000010	0
1436616776.004590000	705	10.240.16.251	10.61.22.173	80	2219	3019527221	2039038215	0x00000010	0
1436616776.006041000	1016	10.240.16.251	10.61.22.173	80	2219	3019527221	2039038215	0x00000018	1357
1436616776.006058000	705	10.240.16.251	10.61.22.173	80	2219	3019527221	2039038215	0x00000018	1357
1436616776.415373000	705	10.61.22.158	10.240.16.251	2061	80	755833972	3002132604	0x00000010	1460
1436616776.415377000	705	10.61.22.158	10.240.16.251	2061	80	755835432	3002132604	0x00000018	178
1436616776.415393000	1016	10.61.22.158	10.240.16.251	2061	80	755833972	3002132604	0x00000010	1460
1436616776.415396000	1016	10.61.22.158	10.240.16.251	2061	80	755835432	3002132604	0x00000018	178
1436616776.415692000	1016	10.240.16.251	10.61.22.158	80	2061	3002132604	755835610	0x00000010	0
1436616776.415697000	705	10.240.16.251	10.61.22.158	80	2061	3002132604	755835610	0x00000010	0
1436616776.416926000	1016	10.240.16.251	10.61.22.158	80	2061	3002132604	755835610	0x00000018	1419
1436616776.416933000	705	10.240.16.251	10.61.22.158	80	2061	3002132604	755835610	0x00000018	1419
1436616776.782086000	705	10.61.22.158	10.240.16.251	2061	80	755835610	3002134023	0x00000010	0
1436616776.782125000	1016	10.61.22.158	10.240.16.251	2061	80	755835610	3002134023	0x00000010	0
1436616777.006173000	1016	10.240.16.251	10.61.22.173	80	2219	3019527221	2039038215	0x00000018	1357
1436616777.006185000	705	10.240.16.251	10.61.22.173	80	2219	3019527221	2039038215	0x00000018	1357
1436616777.300916000	705	10.61.22.173	10.240.16.251	2219	80	2039038215	3019528578	0x00000010	0
1436616777.300933000	1016	10.61.22.173	10.240.16.251	2219	80	2039038215	3019528578	0x00000010	0
1436616778.607193000	705	10.61.22.173	10.240.16.251	2219	80	2039038215	3019528578	0x00000010	1460
1436616778.607197000	705	10.61.22.173	10.240.16.251	2219	80	2039039675	3019528578	0x00000018	214
1436616778.607204000	1016	10.61.22.173	10.240.16.251	2219	80	2039038215	3019528578	0x00000010	1460
1436616778.607206000	1016	10.61.22.173	10.240.16.251	2219	80	2039039675	3019528578	0x00000018	214
1436616778.607583000	1016	10.240.16.251	10.61.22.173	80	2219	3019528578	2039039889	0x00000010	0
1436616778.607588000	705	10.240.16.251	10.61.22.173	80	2219	3019528578	2039039889	0x00000010	0
1436616778.608559000	1016	10.240.16.251	10.61.22.173	80	2219	3019528578	2039039889	0x00000018	1460
1436616778.608561000	1016	10.240.16.251	10.61.22.173	80	2219	3019530038	2039039889	0x00000018	153
1436616778.608568000	705	10.240.16.251	10.61.22.173	80	2219	3019528578	2039039889	0x00000018	1460
1436616778.608570000	705	10.240.16.251	10.61.22.173	80	2219	3019530038	2039039889	0x00000018	153
1436616778.732894000	705	10.61.22.173	10.240.16.251	2219	80	2039039889	3019530191	0x00000010	0
1436616778.732900000	1016	10.61.22.173	10.240.16.251	2219	80	2039039889	3019530191	0x00000010	0
1436616779.577554000	705	10.61.22.158	10.240.16.251	2061	80	755835610	3002134023	0x00000010	1460
1436616779.577556000	705	10.61.22.158	10.240.16.251	2061	80	755837070	3002134023	0x00000018	201
1436616779.577907000	705	10.240.16.251	10.61.22.158	80	2061	3002134023	755837271	0x00000010	0
1436616779.577572000	1016	10.61.22.158	10.240.16.251	2061	80	755835610	3002134023	0x00000010	1460
1436616779.577575000	1016	10.61.22.158	10.240.16.251	2061	80	755837070	3002134023	0x00000018	201
1436616779.577894000	1016	10.240.16.251	10.61.22.158	80	2061	3002134023	755837271	0x00000010	0
1436616779.579156000	705	10.240.16.251	10.61.22.158	80	2061	3002134023	755837271	0x00000018	395
1436616779.579150000	1016	10.240.16.251	10.61.22.158	80	2061	3002134023	755837271	0x00000018	395
1436616779.993881000	705	10.61.22.158	10.240.16.251	2205	80	1871133340	0	0x00000002	0
1436616780.029872000	1016	10.61.22.158	10.240.16.251	2205	80	1871133340	0	0x00000002	0
1436616780.030202000	1016	10.240.16.251	10.61.22.158	80	2205	3027362053	1871133341	0x00000012	0
1436616780.076599000	705	10.240.16.251	10.61.22.158	80	2205	3027362053	1871133341	0x00000012	0
1436616780.578688000	1016	10.240.16.251	10.61.22.158	80	2061	3002134023	755837271	0x00000018	395
1436616780.578693000	705	10.240.16.251	10.61.22.158	80	2061	3002134023	755837271	0x00000018	395
1436616780.750540000	705	10.61.22.173	10.240.16.251	2219	80	2039039889	3019530191	0x00000010	1460
1436616780.750549000	705	10.61.22.173	10.240.16.251	2219	80	2039041349	3019530191	0x00000018	211
1436616780.750574000	1016	10.61.22.173	10.240.16.251	2219	80	2039039889	3019530191	0x00000010	1460
1436616780.750577000	1016	10.61.22.173	10.240.16.251	2219	80	2039041349	3019530191	0x00000018	211
1436616780.750986000	1016	10.240.16.251	10.61.22.173	80	2219	3019530191	2039041560	0x00000010	0
1436616780.750996000	705	10.240.16.251	10.61.22.173	80	2219	3019530191	2039041560	0x00000010	0
1436616780.752056000	705	10.240.16.251	10.61.22.173	80	2219	3019530191	2039041560	0x00000018	1460
1436616780.752059000	705	10.240.16.251	10.61.22.173	80	2219	3019531651	2039041560	0x00000018	1460
1436616780.752061000	705	10.240.16.251	10.61.22.173	80	2219	3019533111	2039041560	0x00000018	1034
1436616780.752039000	1016	10.240.16.251	10.61.22.173	80	2219	3019530191	2039041560	0x00000018	1460
1436616780.752044000	1016	10.240.16.251	10.61.22.173	80	2219	3019531651	2039041560	0x00000018	1460
1436616780.752046000	1016	10.240.16.251	10.61.22.173	80	2219	3019533111	2039041560	0x00000018	1034
1436616780.907227000	705	10.61.22.173	10.240.16.251	2219	80	2039041560	3019534145	0x00000010	0
1436616780.907231000	1016	10.61.22.173	10.240.16.251	2219	80	2039041560	3019534145	0x00000010	0
1436616780.939240000	705	10.61.22.158	10.240.16.251	2061	80	755837271	3002134418	0x00000010	0
1436616780.939253000	1016	10.61.22.158	10.240.16.251	2061	80	755837271	3002134418	0x00000010	0
1436616783.017848000	705	10.61.22.158	10.240.16.251	2205	80	1871133340	0	0x00000002	0
1436616783.017872000	1016	10.61.22.158	10.240.16.251	2205	80	1871133340	0	0x00000002	0
1436616783.029515000	1016	10.240.16.251	10.61.22.158	80	2205	3027362053	1871133341	0x00000012	0
1436616783.029525000	705	10.240.16.251	10.61.22.158	80	2205	3027362053	1871133341	0x00000012	0
1436616783.162027000	705	10.61.22.158	10.240.16.251	2205	80	1871133341	3027362054	0x00000010	0
1436616783.188303000	1016	10.61.22.158	10.240.16.251	2205	80	1871133341	3027362054	0x00000010	0
1436616783.599223000	705	10.61.22.158	10.240.16.251	2061	80	755837271	3002134418	0x00000010	1460
1436616783.599233000	1016	10.61.22.158	10.240.16.251	2061	80	755837271	3002134418	0x00000010	1460
1436616783.599528000	705	10.61.22.158	10.240.16.251	2061	80	755838731	3002134418	0x00000018	403
1436616783.599533000	1016	10.61.22.158	10.240.16.251	2061	80	755838731	3002134418	0x00000018	403
1436616783.600014000	1016	10.240.16.251	10.61.22.158	80	2061	3002134418	755839134	0x00000010	0
1436616783.600020000	705	10.240.16.251	10.61.22.158	80	2061	3002134418	755839134	0x00000010	0
1436616783.601954000	1016	10.240.16.251	10.61.22.158	80	2061	3002134418	755839134	0x00000018	208
